datetime,split,real_flow,pred_flow,temperature,wind_power,humidity,is_day_off,is_low_season,is_normal_season,is_peak_season,w_scenery,w_transportation,w_food,w_consumption,w_service
2023-10-09 14:00:00,train,1556.0004196820955,1498.8704089697321,0.6615385,0.625,0.3157895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 15:00:00,train,1174.0002503190346,1423.26078909915,0.6615385,0.375,0.21052632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 16:00:00,train,1197.9995115099719,1353.8777931353948,0.6769231,0.375,0.21052632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 17:00:00,train,1052.0000898380758,1338.4930597181683,0.6769231,0.375,0.17894739,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 18:00:00,train,1271.999989408634,1303.3175836855728,0.6923077,0.375,0.18947369,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 19:00:00,train,1110.999686257891,1244.651073832534,0.6769231,0.375,0.18947369,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 20:00:00,train,1269.0006990876618,1164.1426830594012,0.63076925,0.375,0.2736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 21:00:00,train,1226.9997156273657,1047.2806757198953,0.6,0.375,0.33684212,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 22:00:00,train,947.9998214827239,833.8499906654442,0.5846154,0.375,0.23157895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 23:00:00,train,825.0000288887741,671.7346627413662,0.5692308,0.375,0.43157896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 00:00:00,train,708.0001611104743,539.3564033400287,0.5692308,0.375,0.43157896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 01:00:00,train,578.9998562862124,405.6490987769519,0.50769234,0.25,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 02:00:00,train,451.9997869467053,291.7696804218128,0.5692308,0.375,0.46315792,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 03:00:00,train,413.0000492696027,224.0021501451407,0.5538462,0.375,0.47368422,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 04:00:00,train,309.0000274867793,195.8054021533369,0.5538462,0.375,0.5052632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 05:00:00,train,287.00002306484345,196.6632373084386,0.5538462,0.5,0.5052632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 06:00:00,train,375.0000995702512,246.91263960681658,0.53846157,0.5,0.5157895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 07:00:00,train,588.999961078498,377.24970609842336,0.53846157,0.5,0.5157895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 08:00:00,train,815.9997472095282,628.2621567209892,0.5538462,0.375,0.49473688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 09:00:00,train,1206.9995652011467,1044.9389630996125,0.5538462,0.375,0.5052632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 10:00:00,train,1426.9996270732072,1413.459729650475,0.5692308,0.375,0.46315792,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 11:00:00,train,1807.999361039355,1574.466140498101,0.61538464,0.5,0.3894737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 12:00:00,train,1948.9999394538092,1653.3269858305885,0.63076925,0.5,0.36842105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 13:00:00,train,1979.0005489205532,1665.6950087982345,0.6769231,0.375,0.3894737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 14:00:00,train,1793.9999570442421,1512.8839100646828,0.6923077,0.375,0.43157896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10 15:00:00,train,1485.9998063499465,1448.5769293408218,0.72307694,0.375,0.36842105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
